epoch,step,phase,start_time,end_time,duration_ms,gpu_mem_allocated_mb,gpu_mem_reserved_mb,mode,mode_label,batch_size,run_num
3,472,total_step,1774932318.7119513,1774932319.1755974,463.646,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,473,data_transfer,1774932319.20561,1774932319.2060845,0.474,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,473,forward,1774932319.2092552,1774932319.3634157,154.16,11967.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,473,backward,1774932319.3671818,1774932319.4791317,111.95,12766.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,473,ema_update,1774932319.591344,1774932319.6183312,26.987,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,473,optimizer_step,1774932319.4830537,1774932319.6223185,139.265,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,473,total_step,1774932319.2055967,1774932319.625768,420.171,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,474,data_transfer,1774932319.651499,1774932319.6519744,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,474,forward,1774932319.6549823,1774932319.8187826,163.8,12312.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,474,backward,1774932319.8220198,1774932319.9512022,129.182,12764.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,474,ema_update,1774932320.062626,1774932320.089616,26.99,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,474,optimizer_step,1774932319.9542756,1774932320.0928402,138.565,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,474,total_step,1774932319.6514857,1774932320.096198,444.712,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,475,data_transfer,1774932320.1262434,1774932320.1267087,0.465,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,475,forward,1774932320.129778,1774932320.3267224,196.944,13712.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,475,backward,1774932320.3303795,1774932320.522411,192.032,12767.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,475,ema_update,1774932320.6343997,1774932320.6616976,27.298,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,475,optimizer_step,1774932320.526028,1774932320.6663432,140.315,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,475,total_step,1774932320.126231,1774932320.669847,543.616,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,476,data_transfer,1774932320.7517073,1774932320.7521958,0.489,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,476,forward,1774932320.755531,1774932320.9374807,181.95,13154.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,476,backward,1774932320.9404771,1774932321.1093302,168.853,12761.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,476,ema_update,1774932321.2214146,1774932321.2484002,26.986,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,476,optimizer_step,1774932321.1130989,1774932321.2521596,139.061,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,476,total_step,1774932320.751694,1774932321.255396,503.702,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,477,data_transfer,1774932321.3311973,1774932321.3316774,0.48,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,477,forward,1774932321.3348074,1774932321.4934776,158.67,12040.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,477,backward,1774932321.4967475,1774932321.6191778,122.43,12763.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,477,ema_update,1774932321.7307634,1774932321.75775,26.987,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,477,optimizer_step,1774932321.622559,1774932321.7613168,138.758,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,477,total_step,1774932321.331184,1774932321.764527,433.343,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,478,data_transfer,1774932321.793446,1774932321.793919,0.473,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,478,forward,1774932321.7969666,1774932321.9853363,188.37,13293.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,478,backward,1774932321.9891648,1774932322.1647131,175.548,12763.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,478,ema_update,1774932322.2770395,1774932322.3040564,27.017,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,478,optimizer_step,1774932322.1686656,1774932322.3079035,139.238,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,478,total_step,1774932321.7934344,1774932322.3116257,518.191,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,479,data_transfer,1774932322.3426208,1774932322.3430912,0.47,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,479,forward,1774932322.3463824,1774932322.5182767,171.894,12728.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,479,backward,1774932322.523197,1774932322.6705136,147.317,12761.6,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,479,ema_update,1774932322.7841303,1774932322.8111117,26.981,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,479,optimizer_step,1774932322.675832,1774932322.8148286,138.997,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,479,total_step,1774932322.3426087,1774932322.818731,476.122,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,480,data_transfer,1774932322.8492446,1774932322.849727,0.482,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,480,forward,1774932322.8549726,1774932323.0200062,165.034,12340.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,480,backward,1774932323.023517,1774932323.154172,130.655,12762.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,480,ema_update,1774932323.266113,1774932323.2930574,26.944,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,480,optimizer_step,1774932323.157975,1774932323.2967298,138.755,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,480,total_step,1774932322.8492315,1774932323.3003905,451.159,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,481,data_transfer,1774932323.330488,1774932323.330963,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,481,forward,1774932323.3344555,1774932323.4977202,163.265,12492.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,481,backward,1774932323.5011556,1774932323.6324987,131.343,12765.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,481,ema_update,1774932323.7459197,1774932323.7729127,26.993,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,481,optimizer_step,1774932323.6364603,1774932323.7767253,140.265,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,481,total_step,1774932323.3304746,1774932323.7802086,449.734,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,482,data_transfer,1774932323.8094792,1774932323.8099542,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,482,forward,1774932323.8131738,1774932323.9944568,181.283,13221.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,482,backward,1774932323.9982772,1774932324.1699083,171.631,12763.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,482,ema_update,1774932324.2824123,1774932324.309373,26.96,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,482,optimizer_step,1774932324.1741197,1774932324.3129406,138.821,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,482,total_step,1774932323.8094656,1774932324.317011,507.545,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,483,data_transfer,1774932324.3484004,1774932324.348882,0.482,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,483,forward,1774932324.353011,1774932324.536161,183.15,13291.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,483,backward,1774932324.5407608,1774932324.709494,168.733,12783.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,483,ema_update,1774932324.8216732,1774932324.8486297,26.957,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,483,optimizer_step,1774932324.7133572,1774932324.8520095,138.652,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,483,total_step,1774932324.3483877,1774932324.8555698,507.182,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,484,data_transfer,1774932324.8867526,1774932324.887221,0.468,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,484,forward,1774932324.8913324,1774932325.0689204,177.588,12942.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,484,backward,1774932325.0716276,1774932325.2304957,158.868,12779.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,484,ema_update,1774932325.3424428,1774932325.369435,26.992,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,484,optimizer_step,1774932325.2341928,1774932325.3730612,138.868,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,484,total_step,1774932324.8867402,1774932325.376886,490.146,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,485,data_transfer,1774932325.4085217,1774932325.4089973,0.476,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,485,forward,1774932325.4120371,1774932325.5859802,173.943,12882.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,485,backward,1774932325.5892825,1774932325.7437985,154.516,12778.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,485,ema_update,1774932325.8566756,1774932325.8836398,26.964,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,485,optimizer_step,1774932325.7482655,1774932325.887398,139.132,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,485,total_step,1774932325.4085093,1774932325.8912992,482.79,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,486,data_transfer,1774932325.9167738,1774932325.917253,0.479,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,486,forward,1774932325.920516,1774932326.1065676,186.052,13240.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,486,backward,1774932326.109978,1774932326.2832274,173.249,12758.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,486,ema_update,1774932326.395193,1774932326.4221635,26.97,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,486,optimizer_step,1774932326.286932,1774932326.426427,139.495,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,486,total_step,1774932325.9167614,1774932326.430581,513.82,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,487,data_transfer,1774932326.4558609,1774932326.4563372,0.476,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,487,forward,1774932326.460709,1774932326.612099,151.39,12031.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,487,backward,1774932326.6161623,1774932326.7289228,112.76,12770.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,487,ema_update,1774932326.8410814,1774932326.868006,26.925,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,487,optimizer_step,1774932326.7329116,1774932326.871954,139.042,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,487,total_step,1774932326.4558475,1774932326.8759854,420.138,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,488,data_transfer,1774932326.9118776,1774932326.9123628,0.485,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,488,forward,1774932326.9158185,1774932327.086966,171.148,12688.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,488,backward,1774932327.0906234,1774932327.2382872,147.664,12778.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,488,ema_update,1774932327.3506954,1774932327.3776827,26.987,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,488,optimizer_step,1774932327.2424448,1774932327.3814254,138.981,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,488,total_step,1774932326.9118657,1774932327.3852396,473.374,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,489,data_transfer,1774932327.417449,1774932327.4179292,0.48,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,489,forward,1774932327.421064,1774932327.6166306,195.567,13721.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,489,backward,1774932327.62053,1774932327.8126569,192.127,12769.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,489,ema_update,1774932327.924363,1774932327.9513495,26.987,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,489,optimizer_step,1774932327.8159373,1774932327.955201,139.263,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,489,total_step,1774932327.417436,1774932327.9593658,541.93,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,490,data_transfer,1774932327.9921558,1774932327.992643,0.487,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,490,forward,1774932327.9966574,1774932328.1498272,153.17,12040.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,490,backward,1774932328.1544511,1774932328.276817,122.366,12763.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,490,ema_update,1774932328.3888917,1774932328.4158795,26.988,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,490,optimizer_step,1774932328.280432,1774932328.4197016,139.27,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,490,total_step,1774932327.9921432,1774932328.423349,431.206,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,491,data_transfer,1774932328.4558563,1774932328.4563296,0.473,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,491,forward,1774932328.4597957,1774932328.6353517,175.556,12853.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,491,backward,1774932328.6387832,1774932328.79572,156.937,12776.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,491,ema_update,1774932328.9077623,1774932328.9347172,26.955,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,491,optimizer_step,1774932328.7993677,1774932328.938439,139.071,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,491,total_step,1774932328.455844,1774932328.9420896,486.246,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,492,data_transfer,1774932328.974191,1774932328.9746656,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,492,forward,1774932328.9780777,1774932329.1384778,160.4,12566.6,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,492,backward,1774932329.1422791,1774932329.286372,144.093,12763.6,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,492,ema_update,1774932329.398488,1774932329.42544,26.952,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,492,optimizer_step,1774932329.2901535,1774932329.4293635,139.21,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,492,total_step,1774932328.974178,1774932329.4329429,458.765,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,493,data_transfer,1774932329.463759,1774932329.4642391,0.48,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,493,forward,1774932329.468719,1774932329.6558356,187.117,13246.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,493,backward,1774932329.659667,1774932329.8339877,174.32,12762.8,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,493,ema_update,1774932329.9457824,1774932329.972754,26.972,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,493,optimizer_step,1774932329.8376586,1774932329.9764345,138.776,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,493,total_step,1774932329.463745,1774932329.981108,517.363,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,494,data_transfer,1774932330.0120962,1774932330.0125716,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,494,forward,1774932330.0161266,1774932330.18805,171.923,12705.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,494,backward,1774932330.1915853,1774932330.3402164,148.631,12776.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,494,ema_update,1774932330.4523456,1774932330.4792924,26.947,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,494,optimizer_step,1774932330.344111,1774932330.4830496,138.939,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,494,total_step,1774932330.012084,1774932330.4869506,474.867,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,495,data_transfer,1774932330.5193155,1774932330.5197906,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,495,forward,1774932330.5231805,1774932330.687976,164.796,12270.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,495,backward,1774932330.6916337,1774932330.8206303,128.997,12765.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,495,ema_update,1774932330.9328585,1774932330.95985,26.992,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,495,optimizer_step,1774932330.8244984,1774932330.9633744,138.876,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,495,total_step,1774932330.5193024,1774932330.9667275,447.425,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,496,data_transfer,1774932330.993582,1774932330.9940858,0.504,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,496,forward,1774932330.9971845,1774932331.163879,166.694,12631.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,496,backward,1774932331.167522,1774932331.3083854,140.863,12761.8,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,496,ema_update,1774932331.4202778,1774932331.4472215,26.944,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,496,optimizer_step,1774932331.3118632,1774932331.4512188,139.356,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,496,total_step,1774932330.9935658,1774932331.4560518,462.486,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,497,data_transfer,1774932331.482663,1774932331.4831405,0.478,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,497,forward,1774932331.486688,1774932331.6375544,150.867,11694.8,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,497,backward,1774932331.6413004,1774932331.7466269,105.326,12765.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,497,ema_update,1774932331.8587756,1774932331.8857868,27.011,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,497,optimizer_step,1774932331.7505994,1774932331.8900034,139.404,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,497,total_step,1774932331.482649,1774932331.893537,410.888,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,498,data_transfer,1774932331.9197502,1774932331.92023,0.48,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,498,forward,1774932331.9236808,1774932332.1142042,190.523,13443.3,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,498,backward,1774932332.118004,1774932332.296103,178.099,12789.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,498,ema_update,1774932332.4078734,1774932332.4348829,27.009,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,498,optimizer_step,1774932332.2997642,1774932332.4386077,138.843,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,498,total_step,1774932331.919738,1774932332.4430168,523.279,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,499,data_transfer,1774932332.47357,1774932332.474048,0.478,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,499,forward,1774932332.477677,1774932332.6514654,173.788,12787.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,499,backward,1774932332.6548393,1774932332.80781,152.971,12775.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,499,ema_update,1774932332.9197483,1774932332.9466915,26.943,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,499,optimizer_step,1774932332.8114374,1774932332.9506063,139.169,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,499,total_step,1774932332.473557,1774932332.9550514,481.494,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,500,data_transfer,1774932332.985749,1774932332.9862268,0.478,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,500,forward,1774932332.9894335,1774932333.1620176,172.584,12688.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,500,backward,1774932333.1654494,1774932333.3132305,147.781,12778.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,500,ema_update,1774932333.4266908,1774932333.4536366,26.946,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,500,optimizer_step,1774932333.3186147,1774932333.457313,138.698,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,500,total_step,1774932332.985736,1774932333.4610543,475.318,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,501,data_transfer,1774932333.494285,1774932333.494763,0.477,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,501,forward,1774932333.4983923,1774932333.6709893,172.597,12766.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,501,backward,1774932333.6744905,1774932333.8252916,150.801,12780.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,501,ema_update,1774932333.9374824,1774932333.964427,26.945,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,501,optimizer_step,1774932333.8290706,1774932333.9682262,139.156,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,501,total_step,1774932333.4942722,1774932333.971989,477.716,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,502,data_transfer,1774932334.0114214,1774932334.0118968,0.475,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,502,forward,1774932334.0162158,1774932334.160109,143.893,11466.6,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,502,backward,1774932334.1636431,1774932334.2574756,93.832,12766.6,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,502,ema_update,1774932334.3689735,1774932334.3959472,26.974,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,502,optimizer_step,1774932334.2607858,1774932334.3995037,138.718,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,502,total_step,1774932334.0114086,1774932334.4027927,391.384,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,503,data_transfer,1774932334.4343998,1774932334.4348743,0.474,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,503,forward,1774932334.437908,1774932334.5968544,158.947,12072.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,503,backward,1774932334.5993118,1774932334.7148457,115.534,12774.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,503,ema_update,1774932334.8268733,1774932334.853862,26.989,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,503,optimizer_step,1774932334.7186904,1774932334.8568664,138.176,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,503,total_step,1774932334.4343872,1774932334.8604686,426.081,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,504,data_transfer,1774932334.8926277,1774932334.893099,0.472,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,504,forward,1774932334.8962183,1774932335.0889354,192.717,13555.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,504,backward,1774932335.0927107,1774932335.278638,185.927,12776.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,504,ema_update,1774932335.390842,1774932335.4178083,26.966,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,504,optimizer_step,1774932335.2824545,1774932335.4213974,138.943,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,504,total_step,1774932334.8926148,1774932335.425389,532.774,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,505,data_transfer,1774932335.4560294,1774932335.4565103,0.481,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,505,forward,1774932335.459995,1774932335.6325583,172.563,12701.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,505,backward,1774932335.635779,1774932335.7841544,148.376,12779.2,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,505,ema_update,1774932335.8961325,1774932335.9231057,26.973,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,505,optimizer_step,1774932335.7879872,1774932335.926562,138.575,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,505,total_step,1774932335.4560163,1774932335.9304595,474.443,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,506,data_transfer,1774932335.9626758,1774932335.9631474,0.472,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,506,forward,1774932335.966328,1774932336.139156,172.828,12712.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,506,backward,1774932336.142365,1774932336.291509,149.144,12781.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,506,ema_update,1774932336.4036558,1774932336.43062,26.964,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,506,optimizer_step,1774932336.295226,1774932336.434331,139.105,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,506,total_step,1774932335.9626634,1774932336.437964,475.301,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,507,data_transfer,1774932336.4701898,1774932336.4706595,0.47,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,507,forward,1774932336.4743843,1774932336.628203,153.818,12001.9,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,507,backward,1774932336.63184,1774932336.75236,120.52,12764.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,507,ema_update,1774932336.8644094,1774932336.8914082,26.999,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,507,optimizer_step,1774932336.756115,1774932336.8951268,139.012,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,507,total_step,1774932336.4701777,1774932336.8992105,429.033,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,508,data_transfer,1774932336.9315002,1774932336.9319706,0.47,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,508,forward,1774932336.935434,1774932337.0731308,137.697,11177.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,508,backward,1774932337.0771973,1774932337.161511,84.314,12761.1,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,508,ema_update,1774932337.2732787,1774932337.3002448,26.966,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,508,optimizer_step,1774932337.164855,1774932337.3040235,139.169,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,508,total_step,1774932336.9314876,1774932337.3082263,376.739,10189.4,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,509,data_transfer,1774932337.3393843,1774932337.3398583,0.474,10198.7,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,509,forward,1774932337.3437536,1774932337.5123756,168.622,12634.5,16932.0,finegrained,Mode 3 Fine-Grained,1,3
3,509,backward,1774932337.515834,1774932337.6574695,141.636,12763.0,16932.0,finegrained,Mode 3 Fine-Grained,1,3
