task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Optimisation step #7,2026-03-31T00:04:25,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13692446239292622,7.08725982593356e-08,5.191716907557364e-07,360.0,104.40883908899318,10.0,1.3658915646374203e-05,3.961947612651784e-06,3.791895125889113e-07,1.8000052771614935e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #8,2026-03-31T00:04:25,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.17891055904328823,1.215705875114071e-07,6.803384873981192e-07,360.0,255.22286880792373,10.0,1.7777807079255603e-05,1.2604732305021571e-05,4.936672798875309e-07,3.0876206664164725e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #8,2026-03-31T00:04:26,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1637011617422104,8.601259837276466e-08,5.262371459029985e-07,360.0,111.0185272986408,10.0,1.634903214871883e-05,5.0422262560800846e-06,4.5401533651683066e-07,2.1845273741315794e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #8,2026-03-31T00:04:26,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13679456897079945,9.191586941238836e-08,6.735505361629384e-07,360.0,247.3081908980359,10.0,1.3613515906035875e-05,9.353063035177911e-06,3.7799344087640503e-07,2.3344572382090196e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #9,2026-03-31T00:04:26,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.166612533852458,1.081844476749312e-07,6.505736594812504e-07,360.0,241.14350745329202,10.0,1.6184783168137092e-05,1.0842230899754668e-05,4.494128593554104e-07,2.7476426927247155e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #9,2026-03-31T00:04:26,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.12427562288939953,7.059188438724907e-08,5.696178205330928e-07,360.0,148.45329373391712,10.0,1.2448923476040348e-05,5.134170770304536e-06,3.456634883251459e-07,1.7928757734670103e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #9,2026-03-31T00:04:26,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13669632747769356,6.691981336022355e-08,4.907753628321956e-07,360.0,78.1337199745734,10.0,1.3653406873345372e-05,2.9636134826205307e-06,3.7911357358098107e-07,1.6996133929546948e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #10,2026-03-31T00:04:26,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.1806273702532053,1.0089234268916265e-07,5.598210946075074e-07,360.0,144.03554460899213,10.0,1.794549599289894e-05,7.180561297559507e-06,4.983382765203708e-07,2.5624395566978828e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #10,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.17598235793411732,1.1528152180495296e-07,6.562466245138702e-07,360.0,241.51281612975563,10.0,1.7236107587814318e-05,1.1564175913747476e-05,4.786413162946704e-07,2.9278924817856505e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #10,2026-03-31T00:04:27,vjepa2,5705d88a-464d-4399-b442-1b39ff8d2cce,0.13926653377711773,9.118082653472913e-08,6.567642188325538e-07,360.0,239.61502994812156,10.0,1.3675099983811371e-05,9.103062836857134e-06,3.7972513172361574e-07,2.3157887952392165e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
